EXCLUDE,Line Number,Location path code,Date/Video Link,Time of Day/ Timestamp,Context,Caregiver Question,Learning Practice (Exclude),Menu,Word/Phrase,Caregiver Response,Comments
TRUE,357,,3/30/22,6:47 PM,,,Learning practice,,I feel cool,,Blind
TRUE,358,,3/30/22,6:47 PM,,,Learning practice,,I feel cool,,Blind
TRUE,359,,3/30/22,6:47 PM,,,Learning practice,,I want to feel cool,,Blind
TRUE,360,,3/30/22,6:47 PM,,,Learning practice,,I feel cool,,Directed
TRUE,361,,3/30/22,6:47 PM,,,Learning practice,,I want to feel cool,,Directed
TRUE,362,,3/30/22,6:47 PM,,,Learning practice,Hot,,,blind
TRUE,363,,3/30/22,6:47 PM,,,Learning practice,,I feel hot,"Yes, that's true",
TRUE,364,,3/30/22,6:47 PM,,,Learning practice,,I want to feel hot,,
TRUE,365,,3/30/22,6:47 PM,,,Learning practice,,I feel hot,,
TRUE,366,,3/30/22,6:47 PM,,,Learning practice,,I feel hot,,
TRUE,367,,3/30/22,6:47 PM,,,Learning practice,,I feel hot,,
TRUE,368,,3/30/22,6:47 PM,,,Learning practice,,Cold,Let's go back,blind
TRUE,369,,3/30/22,6:47 PM,,,Learning practice,,Cool,,blind
TRUE,370,,3/30/22,6:47 PM,,,Learning practice,,I feel cool,,
TRUE,371,,3/30/22,6:47 PM,,,Learning practice,,I want to feel cool,,
TRUE,372,,3/30/22,6:47 PM,,,Learning practice,,I want to feel cool,,
TRUE,373,,3/30/22,6:47 PM,,,Learning practice,Hot,,,
TRUE,374,,3/30/22,6:47 PM,,,Learning practice,,I feel hot,,
TRUE,375,,3/30/22,6:47 PM,,,Learning practice,,Talk about,,guided/helped
TRUE,376,,3/30/22,6:47 PM,,,Learning practice,,Temp and weather,,guided/helped
TRUE,377,,3/30/22,6:47 PM,,,Learning practice,Cool,,GOOD!,blind
TRUE,378,,3/30/22,6:47 PM,,,Learning practice,,I feel cool,,
TRUE,379,,3/30/22,6:47 PM,,,Learning practice,,I feel cool,,
TRUE,380,,3/30/22,6:47 PM,,,Learning practice,,Cool inside,,
TRUE,381,,3/30/22,6:47 PM,,,Learning practice,,I want to feel cool,"Yep, right!",
TRUE,382,,3/30/22,6:47 PM,,,Learning practice,Hot,,,
TRUE,383,,3/30/22,6:47 PM,,,Learning practice,,I feel hot,,
TRUE,384,,3/30/22,6:47 PM,,,Learning practice,Hot,,,
TRUE,385,,3/30/22,6:47 PM,,,Learning practice,,I feel hot,,
TRUE,386,,3/30/22,6:47 PM,,,Learning practice,Cool,,,
TRUE,387,,3/30/22,6:47 PM,,,Learning practice,,I feel cool,,
TRUE,388,,3/30/22,6:47 PM,,,Learning practice,,I want to feel cool,,
TRUE,389,,3/30/22,6:47 PM,,,Learning practice,,,,(lots of these questions are with my eyes closed)
TRUE,390,,3/30/22,6:47 PM,,,Learning practice,,,,She ate the treats in the cool water
TRUE,391,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,392,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,393,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,394,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,395,,3/30/22,6:47 PM,,,Learning practice,,,,Rejected the water
TRUE,396,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,397,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,398,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,399,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,400,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,401,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,402,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,403,,3/30/22,6:47 PM,,,Learning practice,,,,
TRUE,404,,3/30/22,6:47 PM,,,Learning practice,,,,Big reach for no
TRUE,405,,3/30/22,6:47 PM,,,Learning practice,,Cold wind air conditioner,,Guided to menu
TRUE,406,,3/30/22,6:47 PM,,,Learning practice,,Cold wind air conditioner,,
TRUE,407,,3/30/22,6:47 PM,,,Learning practice,,,,<yes no symbols>
TRUE,408,,,,,,,,,,
,409,I,3/31/22,7:34 PM,I put a little treat near the commboard,,,Places,,Yeah? What do you want?,
,410,IB,3/31/22,7:34 PM,,,,,Isabelle's House,,I kept her at the playstand because Isabelle was at her house
,411,A,3/31/22,7:34 PM,,,,Talk about,,,
,412,AC,3/31/22,7:34 PM,,,,Fantasy,,,(Jen is elsewhere in room here)
,413,ACD,3/31/22,7:34 PM,,,,,Unicorn,,
,414,ACB,3/31/22,7:34 PM,,,,,Dragon,Good job! Keep going!,"Accidentally switched apps to a coloring app, and waited for me to switch her back "
TRUE,415,,3/31/22,7:34 PM,,,,,,,
TRUE,416,,3/31/22,7:34 PM,,,,,,,Peek-a-boo dragon book
,417,G,3/31/22,,,,,To eat,,Yeah?,Ellie eats treat
,418,GH,3/31/22,,,,,,Mom cook dinner,Uh-huh?,
TRUE,419,,3/31/22,,,,,,,,
,420,GB,3/31/22,,,,,,A toast,,
,421,GI,3/31/22,,,,,,A pancake,"Okay, you want pancakes, we'll make some","Jen leaves, comes back"
,422,A,3/31/22,,,,,Talk about,,,
,423,AC,3/31/22,7:34 PM,,,,Fantasy,,,
,424,A,3/31/22,7:34 PM,,,,Talk about,,,
,425,AB,3/31/22,7:34 PM,,,,Temp and Weather,,,
,426,ABC,3/31/22,7:34 PM,,,,Hot,,,
,427,A,3/31/22,7:34 PM,,,,Talk about,,,destination word
,428,AB,3/31/22,7:34 PM,,,,Temp and Weather,,You're doing great What's up?,
,429,ABC,3/31/22,7:34 PM,,,,Hot,,,
,430,ABCB,3/31/22,7:34 PM,,,,,I feel hot,,3rd session with strong temp request; springtime
,431,ABCB,3/31/22,7:34 PM,,,,,I feel hot,,
,432,ABCB,3/31/22,7:34 PM,,,,,I feel hot,,
,433,ABCB,3/31/22,7:34 PM,,,,,I feel hot,,
,434,ABCB,3/31/22,7:34 PM,,,,,I feel hot,Thank you for sharing!,
,435,A,3/31/22,7:34 PM,,,,Talk about,,,
,436,AB,3/31/22,7:34 PM,,,,Temp and Weather,,,
,437,ABC,3/31/22,7:34 PM,,,,Hot,,,
,438,ABCB,3/31/22,7:34 PM,,,,,I feel hot,,
,439,ABCB,3/31/22,7:34 PM,,,,,I feel hot,,
,440,ABCB,3/31/22,7:34 PM,,,,,I feel hot,,
,441,ABC,3/31/22,7:34 PM,,,,Hot,,,
,442,ABCB,3/31/22,7:34 PM,,,,,I feel hot,,
,443,ABCD,3/31/22,7:34 PM,,,,,I want to feel hot,,
,444,ABCB,3/31/22,7:34 PM,,,,,I feel hot,I'm so glad you feel good!,I want to feel hot/I feel hot combined touches
,445,C,3/31/22,7:34 PM,,,,Experience,,,
,446,CB,3/31/22,7:34 PM,,,,,Mom,,
,447,A,3/31/22,7:34 PM,,,,Talk about,,,
,448,AC,3/31/22,7:34 PM,,,,Fantasy,,,
,449,ACB,3/31/22,7:34 PM,,,,,Dragon,Do you want this dragon?,Showed her a new dragon toy (corroborated dragon coloring)
TRUE,450,,3/31/22,7:34 PM,,,,,,,Offered Bimi Boo coloring and her dragon book
TRUE,451,,3/31/22,7:34 PM,,,,,,,
TRUE,452,,3/31/22,7:34 PM,,,,,,,After dragon coloring tried to find a dragon game for her but was unsuccessful
,453,G,3/31/22,7:34 PM,,,,To eat,,Almost done!,Jen elsewhere in room now
,454,GH,3/31/22,7:34 PM,,,,,Mom cook dinner,,Pressed pancake/toast
,455,GI,3/31/22,7:34 PM,,,,,A pancake,Want pancakes? I'll make some,I left the room and she waited and as soon as I walked in the door she used her CommBoard again
,456,G,3/31/22,7:34 PM,Cooking pancakes…,,,To eat,,,Seems to be commenting on my cooking dinner / commentary behavior
,457,GH,3/31/22,7:34 PM,,,,,Mom cook dinner,,
,458,GG,3/31/22,7:34 PM,,,,,Cook breakfast,,I guess this makes sense since I was making pancakes for dinner!
,459,GG,3/31/22,7:34 PM,,,,,Cook breakfast,,
,460,GH,3/31/22,7:34 PM,,,,,Mom cook dinner,,Making pancakes for dinner
,461,GG,3/31/22,7:34 PM,,,,,Cook breakfast,"I'm cooking dinner for breakfast, that's right!",
TRUE,462,,3/31/22,,,,,,,,
TRUE,463,,3/31/22,,,,,,,,
,464,GH,3/31/22,7:34 PM,,,,,Mom cook dinner,,She ate her whole pancake!
TRUE,465,,,,,,,,,,
,466,B ,4/3/22,10:16am,Morning session,,,Say hello to,,,
,467,BH,4/3/22,10:16am,,,,Bird friends,,,
,468,BHC,4/3/22,10:16am,,,,,Little Lou,,
,469,BHD,4/3/22,10:16am,,,,,"Skittles, Squee and Yaya",,
,470,BHD,4/3/22,10:16am,,,,,"Skittles, Squee and Yaya",,
,471,BHD,4/3/22,10:16am,,,,,"Skittles, Squee and Yaya",Let me see if they're available It's too early ,
,472,BHC,4/3/22,10:16am,,,,,Little Lou,,
,473,BHD,4/3/22,10:16am,,,,,"Skittles, Squee and Yaya",They can't play now They're asleep But do you want to see a picture?,We looked at pictures of Cookie and she gave him kisses on the screen
,474,E,4/3/22,10:16am,,,,Feeling,,,
,475,EL,4/3/22,10:16am,,,,,Sad,,
,476,EB,4/3/22,10:16am,,,,,Happy,,
,477,EF,4/3/22,10:16am,,,,,Mad,,
,478,EB,4/3/22,10:16am,,,,,Happy,,
,479,EB,4/3/22,10:16am,,,,,Happy,Are you feeling a lot of feelings today?,
,480,EB,4/3/22,10:16am,,,,,Happy,,
,481,EC,4/3/22,10:16am,,,,,Excited,,
TRUE,482,,4/3/22,10:16am,,,Learning Practice,,Excited,,
TRUE,483,,4/3/22,10:16am,,,Learning Practice,,Excited,,
TRUE,484,,4/3/22,10:16am,,,Learning Practice,,Happy,,
TRUE,485,,4/3/22,10:16am,,,Learning Practice,,Excited,,
TRUE,486,,4/3/22,10:16am,,,Learning Practice,,Happy,,
,487,D,4/3/22,10:16am,,,,To play,,,
,488,DC,4/3/22,10:16am,,,,Book,,,
,489,DCF,4/3/22,10:16am,,,,Seasonal,,,
,490,DCFC,4/3/22,10:16am,,,,,Halloween,,
,491,DCFD,4/3/22,10:16am,,,,,Easter,,
,492,DCFD,4/3/22,10:16am,,,,,Easter,,
,493,DCFD,4/3/22,10:16am,,,,,Easter,,
,494,DCFC,4/3/22,10:16am,,,,,Halloween,,
,495,DCFD,4/3/22,10:16am,,,,,Easter,,
,496,DCFC,4/3/22,10:16am,,,,,Halloween,,
TRUE,497,,4/3/22,10:16am,,,,,,,Offered Easter and Halloween book
TRUE,498,,4/3/22,10:16am,,,,,,,Offered flip a word and Halloween book; Jen and Ellie go through Halloween book
TRUE,499,,4/3/22,10:16am,,,,,,,Offered Easter and flip a word reading book; Jen and Ellie go through Easter book
,500,C,4/3/22,10:16am,,,,Experience,,,
,501,CD,4/3/22,10:16am,,,,,Touch,,
,502,CE,4/3/22,10:16am,,,,,See,,
,503,CL,4/3/22,10:16am,,,,,Smell,,Was this a request for me to take off my mask or a mis-touch?
TRUE,504,,4/3/22,,,,,,,,"She traced n for 27 seconds as option 1, touched book as option 2"
TRUE,505,,4/3/22,10:16am,,,,,,,
TRUE,506,,4/3/22,10:16am,,,,,,,OK which one do you want? (Offered touch book and writing wizard); Jen and Ellie go through cuddly animals book
,507,DC,4/3/22,10:16am,,,,Book,,,Do you want to do writing or tracing? <to play menu>
,508,DCB,4/3/22,10:16am,,,,,Touch and Feel,,
,509,DCB,4/3/22,10:16am,,,,,Touch and Feel,,
,510,D,4/3/22,10:16am,,,,To play,,,
,511,DB,4/3/22,10:16am,,,,,Snuggle,,
,512,DG,4/3/22,10:16am,,,,,Play outside,,Estimated time
,513,DC,4/3/22,10:16am,,,,Book,,,
,514,DCE,4/3/22,10:16am,,,,Reading book,,,
,515,DCEB,4/3/22,10:16am,,,,,One word,Do you want this book? Flip a word,
,516,DF,4/3/22,10:16am,,,,,Tracing,,"Offered pets then offered tracing and one-word book She looked outside and seemed distracted She picked tracing, traced for 2 minutes then she popped on my shoulder to go outside"
,517,DB,4/3/22,10:16am,,,,,Snuggle,,
TRUE,518,,4/3/22,,,,,,,,
TRUE,519,,,,,,,,,,
,520,B,4/3/22,4:36pm,Evening check in/play time,,,Say hello to,,,Jen was elsewhere in room when Ellie pressed this-maybe she wanted Jen's attention?
,521,BC,4/3/22,4:36pm,,,,,Mom,Yeah? What's up?,
,522,BG,4/3/22,4:36pm,,,,,Car ride,You wanna go for a car ride?,Orig had 2 car ride entries
,523,BE,4/3/22,4:36pm,,,,,Cori,With Cori?,
,524,BG,4/3/22,4:36pm,,,,,Car ride,,
,525,BC,4/3/22,4:36pm,,,,,Mom ,,"Very intense pecking at screen for ""mom""-is this her being annoyed? (at around 0:58 in 4.3.22b (just thought this was interesting to note-I haven't seen her peck that enthusiastically on a button)"
,526,BI,4/3/22,4:36pm,,,,,Outside walk,We can't go for a car ride but we can go for an outside walk,Estimated time
,527,BC,4/3/22,4:36pm,,,,,Mom,Yep? C'mon let's go for a walk!,Went for a walk outside
TRUE,528,,,,,,,,,,
,529,B,4/3/22,4:36pm,,,,Say hello to,,,
,530,BJ,4/3/22,4:36pm,,,,Sisters,,,
,531,BJD,4/3/22,4:36pm,,,,,Tillie,OK let's go say hi to Tillie,We visited with Tillie Estimated time
TRUE,532,,,,,,,,,,
,533,C,4/21/22,,Reading books with Tillie,,,Experience,,,
,534,CB,4/21/22,,,,,,Mom,,
,535,CI,4/21/22,,,,,,Isabelle,Yeah? keep going,"*When walked to tablet, Ellie turned and grabbed shirt to get attention"
,536,CI,4/21/22,,,,,,Isabelle,,
TRUE,537,,4/21/22,,,,,,,,
,538,CK,4/21/22,,,,,,Taste,,
,539,CD,4/21/22,,,,,,Touch,Yeah? You wanna touch something? Do you want a little book?,Jen leaves to get book
,540,CB,4/21/22,,,,,,mom,Ok Here you go,
,541,CD,4/21/22,,,,,,Touch,,
,542,CH,4/21/22,,,,,,Tillie,Yeah?,"Jen brought over a book and asked which book she wants, so there must have been a preference pick but we cannot see it on camera. They go through trucks book"
,543,CD,4/21/22,,,,,,Touch,,
TRUE,544,,4/21/22,,,,,,,,
,545,CI,4/21/22,,,,,,Isabelle,,Presented book:
,546,D,4/21/22,,,,,To play,,yeah?,
,547,DB,4/21/22,,,,,,Snuggle,,"Jen touches Ellie Ellie walks back to comm board / early signs of ""snuggle"" meaning ""together"" and not necessarily touch"
,548,DC,4/21/22,,,,,Book,,,
TRUE,549,,4/21/22,,,,,,,,
,550,DCE,4/21/22,,,,,,Reading Book,,
TRUE,551,,4/21/22,,,,,,,,
TRUE,552,,4/21/22,,,,,,,,
,553,DCB,4/21/22,,,,,,Touch and feel,,
TRUE,554,,4/21/22,,,,,,,,"Two options-touch and feel baby animals, or trucks book again"
,555,D,4/21/22,,,,,To play,,,
,556,DB,4/21/22,,,,,,snuggle,Jen touches Ellie,
,557,DI,4/21/22,,,,,Games,,"I think Ellie touched Game, Jen opened game menu, then Ellie picked color match; moving Game to menu category as it is a category",Location code is what Ellie actually touched which was the To Play>Games since Jen navigated to the category 
,558,FG,4/21/22,,,,,,Number Match,Jen opens number match app; played 2 rounds,
,559,E,4/21/22,,,,,Feeling,,,
TRUE,560,,4/21/22,,,,,,,,
,561,EB,4/21/22,,,,,,Happy,Good,
,562,EB,4/21/22,,,,,,Happy,,
,563,EB,4/21/22,,,,,,Happy,Jen touches Ellie,
,564,EI,4/21/22,,,,,,No like,No like? What do you no like?,"She may have ""no liked"" the touch, as she isn't overly fond of being touched"
TRUE,565,,4/21/22,,,,,,,Jen touches Ellie,
,566,D,4/21/22,,,,,To play,,,
,567,DB,4/21/22,,,,,,snuggle,Jen touches Ellie,"Emerging ""together"" meaning"
,568,DI,4/21/22,,,,,Games,,Jen finds game menu note - excluded from caregiver opening submenu because ellie pressed for the menu so i opened it in the locatino it exists,"For location and heat mapping, we are counting where Ellie actually pressed, so counting it in the To Play>Games location, different from category location since Jen opened the category"
,569,FG,4/21/22,,,,,,number match,Jen opens number match,(3 rounds of matching)
,570,J,4/21/22,,,,,Music,,,
TRUE,571,,4/21/22,,,,,,,,
,572,JG,4/21/22,,,,,,Beethoven and Dvorak,Jen asks Alexa to play Beethoven Symphony no 9,
,573,AB,4/21/22,,,,,Temp and Weather,,,2025 no indication of who navigated- did she have a quick press of Talk about or did Jen navigate? no entry for Talk About
,574,ABC,4/21/22,,,,,Hot,,,
,575,ABCG,4/21/22,,,,,,Hot wind Blow dryer,,"No selection engagement; pressed blow dryer, then she pressed back and say hello to"
,576,B,4/21/22,,,,,Say hello to,,yeah,
,577,BH,4/21/22,,,,,Bird friends,,,
,578,BHB,4/21/22,,,,,,Cookie,I don't think we can right now ,Jen shows pictures of Cookie
,579,BHB,4/21/22,,,,,,Cookie,,
,580,BHB,4/21/22,,,,,,Cookie,,
,581,BHB,4/21/22,,,,,,Cookie,,
,582,B,4/21/22,,,,,Say hello to,,"""Do you want to say hello to mom?""",Ellie jumps on Jen
TRUE,583,,,,,,,,,,
TRUE,584,,4/5/22,,,,,,,,Ellie draws a stripe
TRUE,585,,4/5/22,,,,,,,,Ellie makes another mark on the coloring page
TRUE,586,,4/5/22,,,,,,,"Uh-huh, keep going, keep going",Ellie attempts to make another mark (beak doesn't register)
TRUE,587,,,,,,,,,,
TRUE,588,,4/6/22,Night,,,,,,,
,589,E,4/6/22,,,,,Feeling,,Feeling?,
,590,EB,4/6/22,,,,,,Happy,,
,591,EB,4/6/22,,,,,,Happy,"Aw, I'm glad",
,592,EB,4/6/22,,,,,,Happy,Yeah?,Jen goes back to menu page
,593,B,4/6/22,,,,,Say hello to,,,"[Just a thought - it is interesting to note that ""say hello to"" is in the same spot ""happy"" is - perhaps she knew where ""happy"" was but didn't realize Jen went back to the main menu, so she pressed ""say hello to"" instead; and corrects herself afterwards?] - oh super interesting! jc"
,594,E,4/6/22,,,,,Feeling,,Yeah?,
,595,EB,4/6/22,,,,,,Happy,,
,596,EB,4/6/22,,,,,,Happy,I'm so glad!,
,597,A,4/6/22,,,,,Talk about,,,
,598,AE,4/6/22,,,,,,Holidays,,Holiday menu not built
,599,AB,4/6/22,,,,,Temp and Weather,,,
,600,ABE,4/6/22,,,,,Cool,,Yeah? Thank you for sharing,
,601,ABEB,4/6/22,,,,,,I feel cool,Yeah?,
TRUE,602,,4/6/22,,,,,,,Yeah? We have the air conditioner going,
,603,ABEC,4/6/22,,,,,,I want to feel cool,Yeah? I'm glad!,
TRUE,604,,4/6/22,,,,,,,"Aw, I'm so glad!",
,605,B,4/6/22,,,,,Say hello to,,,Ellie tugs on pinata
,606,BE,4/6/22,,,,,,Cori,,Yeah? I'll see if she'd around I'll try to call her
,607,BE,4/6/22,,,,,,Cori,,Yeah? Let me see if she's around
TRUE,608,,,,,,,,,,
,609,A,4/6/22,Night,"In previous session, Ellie wanted to say hello to Cori Jen tells Ellie, ""I sent her a message, we'll see what she says""",,,Talk about,,,
,610,AB,4/6/22,,,,,,Temp and Weather,"You want to tell her about the temperature and how you're feeling? Okay, let's see if she's around","Video cut off, no knowledge of whether she answered"
TRUE,611,,,,,,,,Feeling,,
TRUE,612,,,,,,,,,,
,613,D,4/6/22,Night,,,,To play,,,
,614,DB,4/6/22,,,,,,Snuggle,"Okay, you ready to get snuggled?","Jen offers hand, Ellie doesn;t get on"
,615,DC,4/6/22,,,,,Book,,,
,616,DCB,4/6/22,,,,,,Touch and Feel,"Okay, let's do snuggle and a book, and then we'll be going to bed",Video cuts off-unknown if Ellie snuggled or read book
TRUE,617,,,,,,,,,,
,618,C,4/10/22,Night,,,,Experience,,,SEEMS TO BE MAPPING THE MENU?
,619,CH,4/10/22,,,,,,Tillie,,
,620,CL,4/10/22,,,,,,Smell,,
,621,CL,4/10/22,,,,,,Smell,,
,622,CK,4/10/22,,,,,,Taste,,Ellie eats treat
,623,CL,,,,,,,Smell,,
,624,CL,,,,,,,Smell,,
,625,CL,,,,,,,Smell,,
,626,CK,,,,,,,Taste,,
,627,CK,,,,,,,Taste,,
,628,CK,4/10/22,,,,,,Taste,,
TRUE,629,,4/10/22,,,,,,,,"Jen leaves, Ellie looks at commboard and around room for about a minute"
,630,CD,4/10/22,,,,,,Touch,,
TRUE,631,,4/10/22,,,,,,,,
,632,CF,4/10/22,,,,,,Hear,,Are you touching all the senses? (Jen presses all the senses)
,633,CK,4/10/22,,,,,,Taste,,
,634,CE,4/10/22,,,,,,See,,
,635,CL,4/10/22,,,,,,Smell,,
,636,CD,4/10/22,,,,,,Touch,,
TRUE,637,,4/10/22,,,,,,,,Ellie gets a treat
,638,CK,4/10/22,,,,,,Taste,,Ellie gets a treat
,639,CK,4/10/22,,,,,,Taste,,Ellie gets a treat
,640,CF,4/10/22,,,,,,Hear,,
,641,CL,4/10/22,,,,,,Smell,,
TRUE,642,,4/10/22,,,,,,,,
,643,CL,4/10/22,,,,,,Smell,,Jen returns to main menu
,644,C ,4/10/22,,,,,Experience,,,
,645,CB,4/10/22,,,,,,Mom,Yeah?,
,646,CL,4/10/22,,,,,,Smell,Yeah?,
,647,CB,,,,,,,Mom,,
,648,CL,4/10/22,,,,,,Smell,,
TRUE,649,,4/10/22,,,,,,,,"Jen leans in to give Ellie a kiss, Ellie lifts one leg so that her left talon is in the air Jen raises a finger to touch Ellie, Ellie stops her with the talon When Jen takes off her mask and leans in to kiss Ellie, Ellie stops her by placing her talon on Jen's chin Jen helps Ellie get on her shoulder, where she tries to take off Jen's glasses When Jen offers another kiss and lowers her mask, Ellie once again stops her by placing her talon on her face She clenches her talon a few times while it rests on Jen's face"
TRUE,650,,,,,,,,,,
,651,KD,4/12/22,Day (1 pm),"In this recording, Jen explains what happened the day before (4/11)",,,,Tom and Jerry,,
TRUE,652,,4/12/22,,,,,,,,"Ellie did not press anything, Jen plays Tom and Jerry on Ellie's tablet while she holds it in front of her"
TRUE,653,,,,,,,,,,
,654,L,4/13/22,does not say in video,,,,Treats,,,"Possibly bored - picking treats first, and not much engagement"
,655,LB,4/13/22,,,,,,Sunflower seeds,,Jen gives Ellie sunflower seeds Ellie does not press anything for approximately 30 seconds after being given sunflower seeds 
,656,LB,4/13/22,,,,,,Sunflower seeds,,"Jen gives Ellie more sunflower seeds, Ellie doesn't press anything for about another 20 seconds"
,657,LE,4/13/22,,,,,,Mango,Okay you want some mango? Here you go!,"Jen gives Ellie mango, Ellie does not seem interested in eating it at first, but she eventually does nibble at it Jen sets down the rest on the tower next to Ellie, and Ellie picks it up and places it somewhere off-screen "
TRUE,658,,4/13/22,,,,,,,,"Ellie continues to nibble on mango, ignores the commboard"
TRUE,659,,,,,,,,,,
TRUE,660,,4/13/22,(not said in vid),,,,,,,"Ellie pecks at Jen's hand, which has a treat Jen shows Ellie the treat"
TRUE,661,,4/13/22,,,,,,,,Ellie eats the mango
TRUE,662,,,,,,,,,,
,663,J,4/13/22,(not said in vid),,,,Music,,"Good job Ellie, here's your treat, keep going!",
,664,JD,4/13/22,,,,,,Violin,Yeah?,
TRUE,665,,4/13/22,,,,,,,,"Using the ""yes"" pipecleaner, Ellie answered correctly"
TRUE,666,,4/13/22,,,,Learning practice,,,,No response from Ellie
TRUE,667,,4/13/22,,,,Learning practice,,,,No response from Ellie
,668,F,4/13/22,,,,,Games,,,Games (pressed after about a minute and 40 seconds of no interaction)
,669,FD,4/13/22,,,,,,Balloon Pop,,Video ends before we are able to see if Ellie actually played Balloon Pop
TRUE,670,,,,,,,,,,
,671,A,4/15/22,Day,Ellie was tapping on the blank tablet screen,,,Talk about,,,Ellie taps on screen repeatedly with beak
,672,AB,4/15/22,,,,,Temp and Weather,,,
,673,ABC ,4/15/22,,,,,Hot,,,
,674,ABCE,4/15/22,,,,,,Hot inside,,
,675,ABCB,4/15/22,,,,,,I feel hot,Yeah?,
,676,ABCB,4/15/22,,,,,,I feel hot,Yeah?,
,677,ABCB,4/15/22,,,,,,I feel hot,,
,678,ABCD,4/15/22,,,,,,I want to feel hot,,
,679,ABCD,4/15/22,,,,,,I want to feel hot,,
TRUE,680,,4/15/22,,,,,,,,(Jen returns to Temp and Weather screen)
,681,ABC,4/15/22,,,,,Hot,,,
,682,ABCE,4/15/22,,,,,,Hot inside,,
,683,ABCD,4/15/22,,,,,,I want to feel hot,,
TRUE,684,,4/15/22,,,,,,,,"Jen and Ellie shake hands, Jen thanks Ellie"
,685,B,4/15/22,,,,,Say hello to,,,
,686,BH,4/15/22,,,,,Bird friends,,Okay let me see if they're available,
,687,BHD,4/15/22,,,,,,"Skittles, Squee, and Yaya","Okay, let me see if they're available",
,688,BKB,4/15/22,,,,,,Feeling,"Yeah? Okay, let's see if they're free",
